ORDERNUMBER,PRODUCTCODE,ORDERDATE,QUANTITYORDERED,PRICEEACH,SALES
10373,S700_2610,2020-01-31,41,70.33,2883.53
10386,S700_2610,2020-03-01,37,135.61,5017.570000000001
10397,S700_2610,2020-03-28,22,66.5,1463.0
10414,S700_2610,2020-05-06,31,75.89,2352.59
10103,S700_2824,2018-01-29,42,106.21,4460.82
10114,S700_2824,2018-04-01,42,113.29,4758.18
10126,S700_2824,2018-05-28,45,102.16,4597.2
10140,S700_2824,2018-07-24,36,114.3,4114.8
10150,S700_2824,2018-09-19,20,105.2,2104.0
10164,S700_2824,2018-10-21,39,81.93,3195.2700000000004
10175,S700_2824,2018-11-06,42,85.98,3611.16
10183,S700_2824,2018-11-13,23,86.99,2000.77
10194,S700_2824,2018-11-25,26,89.01,2314.26
10206,S700_2824,2018-12-05,33,117.33,3871.89
10217,S700_2824,2019-02-04,31,88.0,2728.0
10229,S700_2824,2019-03-11,50,112.28,5614.0
10245,S700_2824,2019-05-04,44,105.2,4628.8
10258,S700_2824,2019-06-15,45,80.92,3641.4
10270,S700_2824,2019-07-19,46,88.0,4048.0
10281,S700_2824,2019-08-19,27,85.98,2321.46
10291,S700_2824,2019-09-08,28,116.32,3256.96
10304,S700_2824,2019-10-11,40,105.2,4208.0
10313,S700_2824,2019-10-22,30,99.13,2973.9
10324,S700_2824,2019-11-05,34,124.95,4248.3
10336,S700_2824,2019-11-20,46,207.8,9558.8
10348,S700_2824,2019-11-01,32,82.83,2650.56
10358,S700_2824,2019-12-10,27,139.31,3761.37
10371,S700_2824,2020-01-23,34,126.51,4301.34
10382,S700_2824,2020-02-17,34,54.84,1864.56
10411,S700_2824,2020-05-01,34,105.2,3576.8
10424,S700_2824,2020-05-31,46,80.92,3722.32
10106,S700_2834,2018-02-17,32,124.58,3986.56
10120,S700_2834,2018-04-29,24,142.38,3417.12
10133,S700_2834,2018-06-27,27,99.67,2691.09
10145,S700_2834,2018-08-25,20,137.63,2752.6
10168,S700_2834,2018-10-28,36,125.77,4527.72
10188,S700_2834,2018-11-18,29,136.45,3957.05
10210,S700_2834,2019-01-12,25,112.72,2818.0
10223,S700_2834,2019-02-20,29,110.34,3199.86
10235,S700_2834,2019-04-02,25,96.11,2402.75
10250,S700_2834,2019-05-11,44,137.63,6055.719999999999
10263,S700_2834,2019-06-28,47,116.28,5465.16
10275,S700_2834,2019-07-23,48,132.89,6378.719999999999
10285,S700_2834,2019-08-27,45,119.84,5392.8
10297,S700_2834,2019-09-16,35,113.9,3986.5
10308,S700_2834,2019-10-15,31,129.33,4009.230000000001
10318,S700_2834,2019-11-02,50,142.38,7119.0
10328,S700_2834,2019-11-12,33,123.4,4072.2
10340,S700_2834,2019-11-24,29,141.19,4094.51
10353,S700_2834,2019-12-04,48,68.8,3302.4
10361,S700_2834,2019-12-17,44,72.42,3186.48
10375,S700_2834,2020-02-03,25,66.73,1668.25
10388,S700_2834,2020-03-03,50,143.09,7154.5
10398,S700_2834,2020-03-30,23,122.21,2810.83
10401,S700_2834,2020-04-03,21,96.11,2018.31
10416,S700_2834,2020-05-10,41,137.63,5642.83
10106,S700_3167,2018-02-17,44,74.4,3273.6000000000004
10120,S700_3167,2018-04-29,43,76.0,3268.0
10143,S700_3167,2018-08-10,28,96.0,2688.0
10155,S700_3167,2018-10-06,43,86.4,3715.2
10168,S700_3167,2018-10-28,48,96.0,4608.0
10199,S700_3167,2018-12-01,38,82.4,3131.2000000000003
10210,S700_3167,2019-01-12,31,86.4,2678.4
10223,S700_3167,2019-02-20,26,67.2,1747.2
10235,S700_3167,2019-04-02,32,92.0,2944.0
10250,S700_3167,2019-05-11,44,67.2,2956.8
10262,S700_3167,2019-06-24,27,76.0,2052.0
10275,S700_3167,2019-07-23,43,73.6,3164.8
10284,S700_3167,2019-08-21,25,69.6,1739.9999999999998
10296,S700_3167,2019-09-15,22,80.8,1777.6
10308,S700_3167,2019-10-15,21,87.2,1831.2
10316,S700_3167,2019-11-01,48,75.2,3609.6
10328,S700_3167,2019-11-12,33,64.0,2112.0
10341,S700_3167,2019-11-24,34,107.18,3644.12
10353,S700_3167,2019-12-04,43,81.95,3523.85
10361,S700_3167,2019-12-17,44,113.68,5001.92
10375,S700_3167,2020-02-03,44,118.38,5208.719999999999
10386,S700_3167,2020-03-01,32,94.34,3018.88
10398,S700_3167,2020-03-30,29,65.6,1902.4
10401,S700_3167,2020-04-03,77,92.0,7084.0
10416,S700_3167,2020-05-10,39,67.2,2620.8
10105,S700_3505,2018-02-11,39,81.14,3164.46
10118,S700_3505,2018-04-21,36,117.2,4219.2
10129,S700_3505,2018-06-12,42,91.15,3828.3
10142,S700_3505,2018-08-08,21,111.19,2334.99
10153,S700_3505,2018-09-28,50,88.15,4407.5
10167,S700_3505,2018-10-23,24,117.2,2812.8
10177,S700_3505,2018-11-07,44,92.16,4055.04
10185,S700_3505,2018-11-14,37,105.18,3891.66
10197,S700_3505,2018-11-26,27,92.16,2488.32
10208,S700_3505,2019-01-02,37,120.2,4447.400000000001
10222,S700_3505,2019-02-19,38,110.19,4187.22
10232,S700_3505,2019-03-20,48,96.16,4615.68
10248,S700_3505,2019-05-07,30,108.18,3245.4
10261,S700_3505,2019-06-17,25,88.15,2203.75
10273,S700_3505,2019-07-21,40,86.15,3446.0
10283,S700_3505,2019-08-20,22,88.15,1939.3
10295,S700_3505,2019-09-10,34,102.17,3473.78
10306,S700_3505,2019-10-14,32,90.15,2884.8
10315,S700_3505,2019-10-29,31,86.15,2670.65
10327,S700_3505,2019-11-10,43,80.0,3440.0
10337,S700_3505,2019-11-21,31,89.38,2770.78
10350,S700_3505,2019-12-02,31,77.34,2397.54
10373,S700_3505,2020-01-31,34,96.34,3275.56
10386,S700_3505,2020-03-01,45,92.08,4143.6
10397,S700_3505,2020-03-28,48,108.18,5192.64
10414,S700_3505,2020-05-06,28,108.18,3029.04
10105,S700_3962,2018-02-11,22,116.19,2556.18
10117,S700_3962,2018-04-16,45,83.42,3753.9
10129,S700_3962,2018-06-12,30,85.41,2562.3
10142,S700_3962,2018-08-08,38,85.41,3245.58
10153,S700_3962,2018-09-28,20,110.23,2204.6
10167,S700_3962,2018-10-23,28,107.25,3003.0
10177,S700_3962,2018-11-07,24,105.27,2526.48
10185,S700_3962,2018-11-14,22,79.45,1747.9
10197,S700_3962,2018-11-26,35,93.35,3267.25
10208,S700_3962,2019-01-02,33,85.41,2818.53
10222,S700_3962,2019-02-19,31,95.34,2955.54
10232,S700_3962,2019-03-20,35,82.43,2885.05
10248,S700_3962,2019-05-07,35,90.37,3162.9500000000003
10261,S700_3962,2019-06-17,50,81.43,4071.500000000001
10273,S700_3962,2019-07-21,26,114.21,2969.46
10283,S700_3962,2019-08-20,38,89.38,3396.44
10294,S700_3962,2019-09-10,45,104.28,4692.6
10306,S700_3962,2019-10-14,30,117.19,3515.7
10315,S700_3962,2019-10-29,37,91.37,3380.69
10327,S700_3962,2019-11-10,37,86.61,3204.57
10337,S700_3962,2019-11-21,36,71.89,2588.04
10350,S700_3962,2019-12-02,25,114.19,2854.75
10373,S700_3962,2020-01-31,37,108.8,4025.6
10386,S700_3962,2020-03-01,30,95.48,2864.4
10397,S700_3962,2020-03-28,36,105.27,3789.72
10414,S700_3962,2020-05-06,27,90.37,2439.99
10106,S700_4002,2018-02-17,48,61.44,2949.12
10119,S700_4002,2018-04-28,26,59.22,1539.72
10131,S700_4002,2018-06-16,26,85.13,2213.38
10143,S700_4002,2018-08-10,34,85.87,2919.58
10155,S700_4002,2018-10-06,44,85.87,3778.28
10168,S700_4002,2018-10-28,39,82.91,3233.49
10178,S700_4002,2018-11-08,45,76.25,3431.25
10198,S700_4002,2018-11-27,40,63.67,2546.8
10210,S700_4002,2019-01-12,42,70.33,2953.86
10222,S700_4002,2019-02-19,43,74.03,3183.29
10235,S700_4002,2019-04-02,34,72.55,2466.7
10250,S700_4002,2019-05-11,38,62.19,2363.22
10262,S700_4002,2019-06-24,35,71.07,2487.45
10275,S700_4002,2019-07-23,31,72.55,2249.05
10284,S700_4002,2019-08-21,32,64.41,2061.12
10296,S700_4002,2019-09-15,47,86.62,4071.14
10308,S700_4002,2019-10-15,39,68.11,2656.29
10316,S700_4002,2019-11-01,44,62.19,2736.36
10328,S700_4002,2019-11-12,39,85.87,3348.9300000000003
10339,S700_4002,2019-11-23,50,57.86,2893.0
10352,S700_4002,2019-12-03,22,75.51,1661.22
10361,S700_4002,2019-12-17,35,122.21,4277.349999999999
10373,S700_4002,2020-01-31,45,55.62,2502.9
10386,S700_4002,2020-03-01,44,86.4,3801.6
10398,S700_4002,2020-03-30,36,87.36,3144.96
10401,S700_4002,2020-04-03,28,72.55,2031.4
10416,S700_4002,2020-05-10,43,62.19,2674.17
10106,S72_1253,2018-02-17,48,52.64,2526.7200000000003
10119,S72_1253,2018-04-28,28,48.17,1348.76
10131,S72_1253,2018-06-16,21,41.71,875.91
10143,S72_1253,2018-08-10,37,50.65,1874.05
10155,S72_1253,2018-10-06,34,49.16,1671.4399999999998
10167,S72_1253,2018-10-23,40,41.71,1668.4
10178,S72_1253,2018-11-08,45,51.15,2301.75
10186,S72_1253,2018-11-14,28,52.14,1459.92
10197,S72_1253,2018-11-26,29,41.71,1209.59
10222,S72_1253,2019-02-19,31,45.69,1416.39
10249,S72_1253,2019-05-08,32,57.61,1843.52
10262,S72_1253,2019-06-24,21,57.11,1199.31
10274,S72_1253,2019-07-21,32,58.6,1875.2
10283,S72_1253,2019-08-20,43,57.61,2477.23
10296,S72_1253,2019-09-15,21,45.19,948.99
10307,S72_1253,2019-10-14,34,53.63,1823.42
10316,S72_1253,2019-11-01,34,43.7,1485.8000000000002
10329,S72_1253,2019-11-15,44,86.13,3789.72
10339,S72_1253,2019-11-23,27,76.31,2060.37
10352,S72_1253,2019-12-03,49,52.64,2579.36
10361,S72_1253,2019-12-17,23,95.2,2189.6
10373,S72_1253,2020-01-31,25,64.97,1624.25
10386,S72_1253,2020-03-01,50,87.15,4357.5
10398,S72_1253,2020-03-30,34,40.22,1367.48
10400,S72_1253,2020-04-01,20,56.12,1122.4
10415,S72_1253,2020-05-09,42,57.61,2419.62
10105,S72_3212,2018-02-11,25,56.78,1419.5
10117,S72_3212,2018-04-16,50,43.68,2184.0
10129,S72_3212,2018-06-12,32,64.97,2079.04
10142,S72_3212,2018-08-08,39,44.23,1724.9699999999998
10153,S72_3212,2018-09-28,50,60.06,3003.0
10167,S72_3212,2018-10-23,38,48.59,1846.42
10177,S72_3212,2018-11-07,40,50.23,2009.2
10185,S72_3212,2018-11-14,28,64.43,1804.04
10197,S72_3212,2018-11-26,42,50.23,2109.66
10208,S72_3212,2019-01-02,42,63.88,2682.96
10222,S72_3212,2019-02-19,36,63.34,2280.24
10232,S72_3212,2019-03-20,24,49.69,1192.56
10248,S72_3212,2019-05-07,23,65.52,1506.9599999999998
10261,S72_3212,2019-06-17,29,50.78,1472.62
10273,S72_3212,2019-07-21,37,45.86,1696.82
10283,S72_3212,2019-08-20,33,51.32,1693.56
10293,S72_3212,2019-09-09,32,60.06,1921.92
10306,S72_3212,2019-10-14,35,59.51,2082.85
10315,S72_3212,2019-10-29,40,55.69,2227.6
10327,S72_3212,2019-11-10,37,86.74,3209.38
10337,S72_3212,2019-11-21,42,97.16,4080.72
10350,S72_3212,2019-12-02,20,112.22,2244.4
10373,S72_3212,2020-01-31,29,137.19,3978.51
10386,S72_3212,2020-03-01,43,125.99,5417.57
10397,S72_3212,2020-03-28,34,62.24,2116.16
10414,S72_3212,2020-05-06,47,65.52,3079.44
